StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q389_Browser,Q389_Version,Q389_Operating System,Q389_Resolution,Consent timing_First Click,Consent timing_Last Click,Consent timing_Page Submit,Consent timing_Click Count,Consent,prolific_id,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q110,Q160,Q163,Q165,Q178,Q164,Q179,Q608_First Click,Q608_Last Click,Q608_Page Submit,Q608_Click Count,Q609,Tutorial,Q613,Q653_First Click,Q653_Last Click,Q653_Page Submit,Q653_Click Count,Q192_First Click,Q192_Last Click,Q192_Page Submit,Q192_Click Count,Q657,Q614_First Click,Q614_Last Click,Q614_Page Submit,Q614_Click Count,Q615,Q193_First Click,Q193_Last Click,Q193_Page Submit,Q193_Click Count,Q171,Q205_1,Q205_2,Q205_3,Q205_4,Q205_5,Q593_First Click,Q593_Last Click,Q593_Page Submit,Q593_Click Count,Q203_1,Q594,Q175,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q196,Demographics timing_First Click,Demographics timing_Last Click,Demographics timing_Page Submit,Demographics timing_Click Count,age,gender,country,country_3_TEXT,education,education_6_TEXT,ai,AI_1,AI_2,AI_3,AI_4,AI_5,comments,Q261,Random_ID,AWSURL,group,ProlificID,agent_level,bonus_group
2025-09-11 03:30:34,2025-09-11 03:31:47,1,,100,72,1,2025-09-11 03:31:48,R_4pulW1xy6bCQLd2,,,,,32.8259,34.9968,preview,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,0,0,3.417,0,,,0,0,1.863,0,0,0,1.286,0,,,,,,,,0,0,3.113,0,,,,0,0,1.871,0,0,0,2.219,0,,,,,,,,,,,,,,,,,0,0,4.168,0,,,,,,,,,0,0,3.514,0,,,,,,,,,,,,,,,4901172806,,0,,,
2025-09-11 03:36:33,2025-09-11 03:38:05,1,,100,92,1,2025-09-11 03:38:06,R_4VPeuat5i1JTCiq,,,,,32.8259,34.9968,preview,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,0,0,3.7140000000000004,0,,,0,0,1.803,0,0,0,1.055,0,,,,,,,,0,0,1.206,0,,,,,,,,,,,,,0,0,1.971,0,,0,0,1.958,0,,,,,,,0,0,13.784,0,,,,,,,,,0,0,3.744,0,,,,,,,,,,,,,,,7329971020,,3,,,
2025-09-11 03:33:45,2025-09-11 03:35:37,0,77.137.72.108,68,112,0,2025-09-11 04:33:46,R_9FPgmXFrGdFPgFl,,,,,32.8259,34.9968,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,0.94,0.94,1.464,1,1,Test_Qualtrics1928346981326492342,0,0,1.608,0,0,0,1.354,0,,2,2,4,2,1,1,1.884,1.884,3.607,1,,4242,,2.151,2.151,2.522,1,2.503,2.503,6.258,1,APPL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950631037,,0,Test_Qualtrics1928346981326492342,APPL3,
2025-09-11 04:51:38,2025-09-11 05:09:34,0,77.137.72.108,100,1076,1,2025-09-11 05:09:35,R_9f0HudJAyNvk7zj,,,,,32.8259,34.9968,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,4.192,4.192,9.189,1,1,Test_Rim203872983572938458345,0,0,13.459,0,0,0,2.167,0,,2,2,4,2,1,1,18.845,120.799,122.402,2,,4242,,,,,,,,,,,0,0,4.062,0,,8.188,626.148,628.267,2,APPL7,1,2,3,6,5,1.35,2.756,5.151,2,2,1,,5.408,158.044,162.249,2,2323,2.17,15.615,15.998,11,22,1,4,,2,,1,3,3,3,3,3,you are the best!!,,2263897809,,3,Test_Rim203872983572938458345,APPL7,2323
2025-09-11 05:41:30,2025-09-11 05:54:08,0,82.17.88.34,100,757,1,2025-09-11 05:54:09,R_8asQuKnKgGVswVD,,,,,51.521,-3.2037,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x960,6.91,6.91,9.035,1,1,61523aaa256db1e1d5a6f734,0,0,51.425,0,22.895,22.895,24.79,1,,2,2,4,2,1,1,17.518,186.77,190.373,2,,4242,,0,0,209.092,0,3.43,78.837,81.577,3,APPL6,,,,,,,,,,,,,,,,4.279,25.703,27.571,4,2,2,I hope that it has learnt from its mistakes,,,,,,1.764,27.877,29.368,10,63,0,2,,2,,3,5,5,6,4,4,,,7640877795,,0,61523aaa256db1e1d5a6f734,APPL6,APPL6
2025-09-11 05:55:26,2025-09-11 05:55:51,0,86.163.175.253,100,24,1,2025-09-11 05:55:51,R_8QgFOojNY4LGbmw,,,,,52.5357,-1.3662,anonymous,EN,Chrome,130.0.0.0,Android 10,384x857,0.828,2.077,2.645,2,1,5786437t09875tt444688768⁸8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8805707482,,3,5786437t09875tt444688768⁸8888,,
2025-09-11 06:01:20,2025-09-11 06:01:44,0,99.220.36.224,100,24,1,2025-09-11 06:01:45,R_7EUF0tYCzh5trgZ,,,,,43.7627,-79.7606,anonymous,EN,Chrome iPad,140.0.7339.101,iPad,1200x1600,15.808,15.808,17.064,1,1,67acbcf37bce4a2aa0f088d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441018588,,3,67acbcf37bce4a2aa0f088d4,,
2025-09-11 05:51:02,2025-09-11 06:02:16,0,86.150.199.40,100,674,1,2025-09-11 06:02:17,R_80tJdH2V5KKm0Qt,,,,,51.5131,-3.1588,anonymous,EN,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1920x1080,2.892,2.892,4.601,1,1,5a5d060ee0cf3d0001269471,0,0,29.742,0,0,0,5.978,0,,2,2,4,2,1,1,15.207,111.252,112.578,2,,4242,,,,,,,,,,,0,0,30.281,0,,3.7,305.542,306.653,2,APPL2,6,7,5,6,7,3.757,13.734,24.636,4,3,2,I'd be interested to see the outcome of the AI playing the game,,,,,,3.243,22.6,23.6,10,35,1,2,,3,,3,4,3,5,3,5,,,8611773128,,1,5a5d060ee0cf3d0001269471,APPL2,APPL2
2025-09-11 05:45:35,2025-09-11 06:05:07,0,31.94.74.245,100,1172,1,2025-09-11 06:05:08,R_83TzM6kDK0S3ZzT,,,,,52.1073,-0.4649,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,7.672,7.672,11.261,1,1,55a1d8e2fdf99b1c103f2660,0,0,87.017,0,0,0,30.997,0,,2,2,4,2,1,1,63.643,283.962,288.093,2,,4242,,0,0,93.384,0,6.034,407.995,410.414,2,APPL7,,,,,,,,,,,,,,,,7.175,30.567,74.038,3,2,2,"Following tuition, the AI agent may now play as well as me and save me the job.",,,,,,2.101,42.235,44.222,10,54,0,2,,1,,5,6,6,7,2,7,,,3766385611,,0,55a1d8e2fdf99b1c103f2660,APPL7,APPL7
2025-09-11 05:49:18,2025-09-11 06:06:10,0,81.109.64.195,100,1011,1,2025-09-11 06:06:10,R_81oNtJhi3UT36Ql,,,,,51.7283,-1.2406,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1536x864,5.759,5.759,8.004,1,1,56aa2ab9402d62000c7096f2,0,0,115.208,0,7.238,7.238,26.022,1,,2,2,4,2,1,1,33.926,374.384,378.315,2,,4242,,0,0,79.946,0,2.957,205.876,208.875,2,APPL1,,,,,,,,,,,,,,,,3.775,12.749,31.37,3,6,2,I think the AI agent is faster and more successful than I am,,,,,,1.691,27.529,29.164,11,58,1,2,,2,,4,6,5,7,3,5,,,4141736099,,0,56aa2ab9402d62000c7096f2,APPL1,APPL1
2025-09-11 05:48:20,2025-09-11 06:06:21,0,94.10.189.200,100,1080,1,2025-09-11 06:06:21,R_8q58u66yqXRDi7e,,,,,51.2105,-1.5001,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,17.634,17.634,19.108,1,1,681d11acf32ffbb177100579,0,0,64.322,0,0,0,23.943,0,,2,2,4,2,1,1,29.081,201.839,207.428,2,,4242,,,,,,,,,,,0,0,47.956,0,,7.499,404.799,411.281,2,APPL5,6,7,2,5,5,4.741,25.261,41.721,3,2,2,"To see how well it has learnt, I'm very interested.",,,,,,2.151,49.143,53.795,10,56,0,2,,2,,5,5,6,6,4,5,"Really interesting study, many thanks.",,3090947528,,3,681d11acf32ffbb177100579,APPL5,APPL5
2025-09-11 05:48:51,2025-09-11 06:06:30,0,95.175.134.162,100,1058,1,2025-09-11 06:06:30,R_8dLgiM9YX1nBzdW,,,,,51.5263,-0.3559,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1440x960,1.633,2.291,4.179,2,1,669177c66d14fd83c2a18125,28.634,29.736,96.025,2,0,0,14.4,0,,2,2,4,2,1,1,7.731,230.768,234.555,5,,4242,,,,,,,,,,,7.626,7.626,30.517,1,,3.855,418.043,419.22,2,APPL7,5,7,3,4,5,3.944,17.995,57.793,3,5,2,"once it has done the training, it should be better than me. but i am not too sure the training is covered all the situation/scenario...",,,,,,1.647,16.316,17.842,12,39,0,2,,5,,5,5,5,6,4,5,,,3946466935,,2,669177c66d14fd83c2a18125,APPL7,APPL7
2025-09-11 05:47:06,2025-09-11 06:07:02,0,99.243.169.155,100,1196,1,2025-09-11 06:07:03,R_5nW2EANsGqaBFRu,,,,,42.9663,-81.1404,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,6.1,6.1,9.532,1,1,66323da1523d26e305334df8,0,0,61.926,0,0,0,23.675,0,,2,2,4,2,1,1,63.708,230.584,233.695,2,,4242,,,,,,,,,,,0,0,49.001,0,,3.508,391.679,394.3,2,APPL3,7,7,5,3,5,6.58,25.085,60.745,3,5,1,It was hard to correct the AI avatar in the previous training rounds. I feel i would be more competent and able to complete the task better than my trained AI,2.597,86.976,89.848,2,2323,2.606,34.157,35.501,11,33,1,5,,2,,2,5,5,5,6,5,,,2186910343,,1,66323da1523d26e305334df8,APPL3,2323
2025-09-11 05:47:12,2025-09-11 06:07:33,0,86.141.192.223,100,1220,1,2025-09-11 06:07:33,R_2VwN7lIOMwGAGji,,,,,56.4007,-3.4264,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1280x720,3.489,3.489,4.438,1,1,5ecd36302b4d3c05d4cc1ba2,0,0,36.55,0,0,0,11.493,0,,2,2,4,2,1,1,68.126,328.622,331.98,2,,4242,,,,,,,,,,,0,0,71.593,0,,2.936,440.641,443.574,2,APPL2,5,7,4,5,6,3.39,10.05,18.89,5,3,1,I think I might be better at it,1.766,78.024,80.056,2,2322,1.406,26.025,26.343,20,57,1,2,,3,,2,5,5,6,3,5,,,6090108845,,2,5ecd36302b4d3c05d4cc1ba2,APPL2,2322
2025-09-11 05:45:12,2025-09-11 06:07:37,0,88.97.206.102,100,1345,1,2025-09-11 06:07:38,R_8wuBW5geTuRHk5j,,,,,53.4516,-2.9147,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1366x768,18.556,18.556,22.165,1,1,655b901b23209ae4a194a402,63.083,245.636,249.012,3,6.832,11.42,19.629,2,,2,2,4,2,1,1,14.87,231.436,234.232,6,,4242,,,,,,,,,,,4.236,90.282,92.016,4,,2.442,409.016,411.583,2,APPL7,6,7,2,7,6,2.83,35.431,38.284,7,2,2,Because I trust it is good enough to accumulate enough points by itself,,,,,,1.826,26.678,27.752,15,58,1,2,,3,,3,3,2,5,1,3,,,4653439049,,3,655b901b23209ae4a194a402,APPL7,APPL7
2025-09-11 05:44:44,2025-09-11 06:08:00,0,97.89.117.17,100,1396,1,2025-09-11 06:08:01,R_1sbPYNWk8zZ3lwT,,,,,35.6204,-80.9865,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,5.673,5.673,6.968,1,1,5cbe00898f939c0017c0b9d8,0,0,112.837,0,0,0,38.911,0,,2,2,4,2,1,1,12.422,273.136,275.896,3,,4242,,,,,,,,,,,0,0,88.867,0,,3.936,409.88,412.832,2,APPL6,5,7,2,5,5,9.527,31.09,48.428,3,3,1,I have more confidence in my abilities.,2.673,75.973,78.869,2,2322,1.668,40.182,41.641,10,59,0,1,,3,,4,7,7,7,1,7,,,9509312043,,2,5cbe00898f939c0017c0b9d8,APPL6,2322
2025-09-11 05:45:23,2025-09-11 06:08:35,0,31.125.83.11,100,1392,1,2025-09-11 06:08:36,R_8Io7veurXBXC7Pl,,,,,51.4537,-0.232,anonymous,EN,Chrome,139.0.0.0,CrOS x86_64 14541.0.0,1536x864,3.391,3.391,5.863,1,1,5c5d36bc034e280001644c3b,0,0,77.506,0,28.679,28.679,37.643,1,,2,2,4,2,1,1,72.803,72.803,399.19,1,,4242,,,,,,,,,,,0,0,26.7,0,,6.829,6.829,287.736,1,APPL6,5,7,4,5,5,5.437,21.501,34.046,3,7,2,it was a lot better then me,,,,,,2.298,55.79,57.7,12,57,1,2,,6,city and guilds,3,4,6,5,6,4,all good,,1322496719,,2,5c5d36bc034e280001644c3b,APPL6,APPL6
2025-09-11 05:55:03,2025-09-11 06:09:55,0,212.69.56.169,100,891,1,2025-09-11 06:09:55,R_8gCluVkq3eHKam0,,,,,52.5347,-2.4163,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,5.025,6.122,6.99,3,1,62ff3d3ee03b44e79bb2d479,0,0,60.8,0,4.398,15.054,22.31,5,,2,2,4,2,1,1,12.718,177.561,178.672,7,,4242,,,,,,,,,,,8.249,12.076,25.823,4,,1.076,299.734,300.393,4,APPL6,5,7,3,6,7,5.076,27.589,31.275,6,3,1,The AI agent seems to maneuver through obstacles such as lava too often.,3.708,36.796,37.674,2,2321,0.749,26.651,27.801,12,34,0,2,,6,Some University no Degree,6,6,5,7,2,6,,,9004930026,,2,62ff3d3ee03b44e79bb2d479,APPL6,2321
2025-09-11 05:47:52,2025-09-11 06:10:18,0,58.110.156.151,100,1346,1,2025-09-11 06:10:18,R_4tx9ti6tlcyohxA,,,,,-34.4368,150.8518,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,2048x1152,9.265,69.492,70.437,7,1,5e47a5ae418f6125620ee944,15.578,15.578,64.287,1,17.308,18.958,23.244,2,,2,2,4,2,1,1,14.074,244.201,251.823,6,,4242,,,,,,,,,,,0,0,86.953,0,,3.659,500.513,502.36,3,APPL2,6,7,2,5,5,4.617,17.799,37.282,5,5,2,"I believe the AI should be able to navigate this a bit better now. At least I hope so! ",,,,,,1.112,33.442,33.832,12,46,0,4,,3,,2,5,5,5,2,5,This was interesting. It would have been interesting to see how the AI performed on it's own after this session. I hope it helps with your studies!,,5512017692,,2,5e47a5ae418f6125620ee944,APPL2,APPL2
2025-09-11 05:46:01,2025-09-11 06:10:19,0,90.248.167.147,100,1457,1,2025-09-11 06:10:19,R_2frZGObIeL6D57S,,,,,53.8109,-1.637,anonymous,EN,Chrome,139.0.0.0,Macintosh,1920x1080,23.155,23.155,24.091,1,1,5dd59fe0a6438056ac397382,0,0,67.01,0,0,0,15.072,0,,2,2,4,2,1,1,364.345,364.345,367.66,1,,4242,,,,,,,,,,,96.383,96.383,96.73,1,,425.215,425.215,429.794,1,APPL7,6,7,5,5,5,28.129,37.387,50.629,3,4,1,I prefer to be the cause of the outcome myself,38.234,38.234,43.58,1,2321,2.168,24.47,25.164,10,28,1,2,,2,,2,1,1,1,4,1,,,2753265355,,1,5dd59fe0a6438056ac397382,APPL7,2321
2025-09-11 05:52:43,2025-09-11 06:11:10,0,75.246.76.251,100,1107,1,2025-09-11 06:11:11,R_7BuAPxgVzdk1NRv,,,,,42.6701,-73.7754,anonymous,EN,Chrome,139.0.0.0,Macintosh,1470x956,3.791,3.791,4.921,1,1,6659ca3aede1cd81f25f5d46,18.322,18.322,29.47,1,4.768,4.768,5.694,1,,2,2,4,2,1,1,3.982,257.835,261.361,4,,4242,,3.774,3.774,11.484,1,1.055,475.089,476.633,3,"APPL7
",,,,,,,,,,,,,,,,4.236,6.804,26.257,3,3,1,"The choices that the AI agent did not make sense and something that I would have not done, so that is why I'd rather prefer the control myself",1.417,32.401,33.051,2,2322,0.918,14.7,16.732,11,28,1,1,,3,,5,4,4,6,7,3,,,2507268522,,0,6659ca3aede1cd81f25f5d46,"APPL7
",2322
2025-09-11 05:48:58,2025-09-11 06:11:44,0,109.144.161.129,100,1365,1,2025-09-11 06:11:44,R_2kOlSSsNZI6gY06,,,,,51.4643,-0.0119,anonymous,EN,Edge,140.0.0.0,Windows NT 10.0,1280x720,10.586,10.586,128.901,1,1,59d3ef2c078dbe000195117f,14.766,23.311,110.512,3,24.26,24.602,28.637,2,,2,2,4,2,1,1,2.17,357.464,358.812,5,,4242,,,,,,,,,,,3.419,9.364,72.812,3,,2.497,361.576,362.852,2,APPL7,6,7,1,6,6,6.396,16.181,30.556,3,2,1,I dont want to risk the agent messing up,9.746,50.568,51.636,2,2321,1.088,22.626,23.249,14,50,1,2,,3,,4,7,7,7,7,7,It was fun,,8592926934,,1,59d3ef2c078dbe000195117f,APPL7,2321
2025-09-11 05:47:38,2025-09-11 06:11:49,0,92.40.184.1,100,1451,1,2025-09-11 06:11:50,R_8CzYUadQjHL9E3L,,,,,52.283,-0.8462,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,5.855,10.305,11.887,8,1,5eaecb0824839e59ed3523eb,0,0,306.653,0,0,0,43.973,0,,2,2,4,2,1,1,32.916,199.923,204.749,2,,4242,,,,,,,,,,,0,0,101.83,0,,4.655,388.431,390.572,2,APPL7,6,7,1,4,6,4.931,49.562,53.116,5,2,1,The AI may still make mistakes while I can navigate the avatar strategically.,2.178,97.243,100.423,2,2323,1.106,26.73,28.447,11,40,0,2,,4,,4,5,6,7,1,6,Thank you for an interesting experiment. All the best with your research. Kind regards.,,2154946266,,3,5eaecb0824839e59ed3523eb,APPL7,2323
2025-09-11 05:55:04,2025-09-11 06:12:03,0,81.103.13.37,100,1019,1,2025-09-11 06:12:04,R_2YnUmeCtIiqq3M8,,,,,53.5477,-2.1259,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,6.227,6.227,7.816,1,1,63ed50df25d0ea08696b393f,0,0,72.109,0,0,0,22.22,0,,2,2,4,2,1,1,36.25,251.954,254.706,3,,4242,,,,,,,,,,,0,0,45.359,0,,6.027,352.425,354.876,3,APPL2,3,7,5,3,3,3.895,24.151,36.838,3,6,2,the agent is better at it than me,,,,,,1.773,28.349,29.51,10,49,0,2,,3,,5,5,6,6,6,3,,,3863050925,,2,63ed50df25d0ea08696b393f,APPL2,APPL2
2025-09-11 05:45:02,2025-09-11 06:13:52,0,94.10.227.199,100,1730,1,2025-09-11 06:13:53,R_2ijRZ6gI3J1RjUJ,,,,,52.6259,1.3032,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,11.841,11.841,13.701,1,1,58cd0bc2a47dbb000171dc8b,0,0,57.339,0,0,0,42.068,0,,2,2,4,2,1,1,32.325,583.916,587.641,3,,4242,,0,0,105.331,0,5.862,534.449,540.8009999999999,3,APPL2,,,,,,,,,,,,,,,,10.109,22.034,62.751,3,1,1,The agent's performance is worse than mine,2.901,73.541,77.576,2,2323,1.481,26.661,30.558,12,61,0,2,,2,,4,7,7,7,1,7,"The training part didn't seem to work correctly, as I could get the arrow to move onto the next action. It may have been me, I guess.",,3160861600,,0,58cd0bc2a47dbb000171dc8b,APPL2,2323
2025-09-11 05:47:53,2025-09-11 06:14:00,0,5.172.183.82,100,1566,1,2025-09-11 06:14:00,R_8PRgFcRbzujMF1l,,,,,55.3184,-1.8936,anonymous,EN,Chrome,140.0.0.0,Macintosh,2560x1440,10.961,10.961,11.933,1,1,604a4755d62e5590404b5426,0,0,143.614,0,0,0,20.546,0,,2,2,4,2,1,1,22.682,148.606,149.877,2,,4242,,,,,,,,,,,0,0,34.724,0,,5.856,876.51,877.765,2,APPL7,3,7,6,2,2,5.315,19.555,27.762,3,3,1,I don't think the AI was any better than me,2.308,50.576,51.695,2,2323,1.547,27.873,28.777,10,43,0,2,,2,,4,7,7,7,5,6,,,9376624921,,2,604a4755d62e5590404b5426,APPL7,2323
2025-09-11 05:48:20,2025-09-11 06:14:40,0,109.150.203.3,100,1579,1,2025-09-11 06:14:40,R_80fbCytOrd21tfQ,,,,,51.5591,-0.2283,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1280x720,4.088,4.088,5.832,1,1,66ef36768bc403140fa01e35,0,0,76.922,0,0,0,33.788,0,,2,2,4,2,1,1,29.037,843.86,846.2,3,,4242,,0,0,70.102,0,5.952,246.877,248.206,2,APPL1,,,,,,,,,,,,,,,,3.115,18.143,68.001,4,3,1,"It made mistakes that were easily avoided. It would perhaps run better if given directions for turning in clockwise and counter-clockwise, rather than left and right.",2.892,56.693,57.759,4,2323,1.048,29.093,30.121,13,35,1,2,,4,,4,4,5,5,5,4,,,5455739054,,0,66ef36768bc403140fa01e35,APPL1,2323
2025-09-11 05:50:43,2025-09-11 06:14:58,0,86.142.186.55,100,1454,1,2025-09-11 06:14:58,R_8eQwJU4tVGgL9S0,,,,,52.0316,-0.3393,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,2.306,2.306,3.477,1,1,5f61023f891bb903b975dbee,41.934,41.934,61.353,1,99.264,99.264,100.907,1,,2,2,4,2,1,1,23.486,240.596,241.617,4,,4242,,,,,,,,,,,23.796,23.796,25.555,1,,3.505,548.053,550.101,2,APPL2,3,7,6,2,2,6.93,22.597,39.392,4,2,1,My AI didnt seem to take any of my feedback onboard!!!!,7.533,79.531,81.719,2,2322,1.383,37.936,38.863,14,41,1,2,,2,,4,6,6,7,5,6,"I really didnt understand the training, i would change 1 move and it wouldnt let me change any of the others which felt pointless",,5703769501,,1,5f61023f891bb903b975dbee,APPL2,2322
2025-09-11 05:49:59,2025-09-11 06:15:01,0,77.98.108.212,100,1501,1,2025-09-11 06:15:01,R_8trKm7Lnn0qGefV,,,,,51.4674,-0.3556,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,17.443,19.932,21.115,2,1,5ceac2dd06aa230001363420,16.729,27.406,29.685,6,9.832,16.679,18.271,2,,2,2,4,2,1,1,10.402,347.96,353.213,6,,4242,,,,,,,,,,,19.772,102.019,103.407,13,,9.043,184.676,200.402,2,APPL1,5,7,4,4,4,7.209,44.894,50.555,5,5,2,AI is better at playing than me!,,,,,,336.577,414.893,419.336,20,55,1,2,,2,,2,5,5,6,4,5,,,9831697776,,1,5ceac2dd06aa230001363420,APPL1,APPL1
2025-09-11 05:49:17,2025-09-11 06:15:36,0,5.64.50.222,100,1579,1,2025-09-11 06:15:37,R_2M3eLk8jMJrJ5Xc,,,,,51.6311,0.0018,anonymous,EN,Chrome,139.0.0.0,Macintosh,1280x800,7.881,7.881,12.101,1,1,660ea65b18972d0e6a14a896,0,0,132.467,0,0,0,30.952,0,,2,2,4,2,1,1,33.436,239.252,242.474,2,,4242,,,,,,,,,,,0,0,81.516,0,,7.416,371.495,373.632,3,APPL7,6,7,2,6,7,14.458,35.092,100.418,3,3,1,"On three occasions the agent made choices that were detrimental to the score. ",4.037,63.328,65.249,2,2323,1.702,60.403,61.428,10,58,1,2,,2,,4,6,6,6,4,6,,,8549121719,,3,660ea65b18972d0e6a14a896,APPL7,2323
2025-09-11 05:45:55,2025-09-11 06:15:37,0,100.10.72.75,100,1781,1,2025-09-11 06:15:37,R_7m4O4cLPhuSxoo9,,,,,41.7001,-71.6828,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,4.149,42.971,46.862,5,1,5e7b6486b704ac034e3f01c8,3.296,20.656,476.85,10,0,0,61.793,0,,2,2,4,2,1,1,10.379,222.362,223.018,4,,4242,,,,,,,,,,,3.385,112.167,118.718,16,,1.43,249.689,252.141,4,APPL3,7,7,1,7,7,4.244,17.052,35.703,5,1,1,I will perform better,2.442,81.059,83.208,2,2321,1.327,38.751,40.707,12,39,0,1,,3,,4,7,7,7,1,7,Fun study!,,5621101441,,2,5e7b6486b704ac034e3f01c8,APPL3,2321
2025-09-11 05:53:09,2025-09-11 06:15:44,0,80.6.31.145,100,1355,1,2025-09-11 06:15:45,R_2RI0sbLDvdbUqiZ,,,,,51.6528,-3.0306,anonymous,EN,Chrome,139.0.0.0,CrOS x86_64 14541.0.0,1187x792,1.72,4.371,5.346,3,1,648353f2886c3c0072018e4a,8.446,127.588,128.201,35,8.527,31.707,32.567,17,,2,2,4,2,1,1,11.55,267.993,268.575,6,,4242,,,,,,,,,,,2.417,128.152,131.734,14,,3.888,418.82,422.396,4,APPL6,6,7,5,5,6,4.722,17.108,36.399,6,5,2,The agent seems to balance lost points with points collection well,,,,,,1.407,46.747,47.64,19,54,1,2,,3,,3,5,3,5,5,4,,,3558983887,,3,648353f2886c3c0072018e4a,APPL6,APPL6
2025-09-11 05:49:22,2025-09-11 06:15:46,0,84.71.84.175,100,1584,1,2025-09-11 06:15:47,R_2kDaoEseRJk8XFn,,,,,51.532,0.0884,anonymous,EN,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,2.568,2.568,3.977,1,1,6717d0f52cc5e0a7f13b596a,0,0,78.366,0,0,0,12.094,0,,2,2,4,2,1,1,15.901,909.607,911.782,2,,4242,,0,0,25.999,0,3.848,281.444,285.106,4,APPL7,,,,,,,,,,,,,,,,5.393,39.285,46.709,4,3,1,I found I done a lot better. The AI agent just made silly mistakes that most human beings wouldn't make.,1.776,22.263,24.576,2,2323,1.205,25.398,26.503,10,43,0,2,,2,,5,5,5,6,4,5,"Thank you for letting me take part in your study. I have to admit, I found the part where I was controlling the AI agent (when I corrected their mistakes) a bit confusing as I wasn't sure if I was meant to correct every mistake they made, or the first mistake. I feel like the instructions could have been a bit clearer.",,1600369374,,0,6717d0f52cc5e0a7f13b596a,APPL7,2323
2025-09-11 05:45:47,2025-09-11 06:16:08,0,50.96.2.153,100,1821,1,2025-09-11 06:16:10,R_6DnAWSwIasUZmYz,,,,,41.4078,-92.9172,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,2.42,2.42,4.126,1,1,62e7357284e65421d8f8b10f,0,0,325.61,0,0,0,22.774,0,,2,2,4,2,1,1,29.077,271.973,277.432,2,,4242,,,,,,,,,,,0,0,30.255,0,,8.402,774.287,778.153,2,APPL7,1,7,6,4,5,5.31,24.301,34.523,3,2,1,I like to be in control,4.954,128.926,132.944,2,2323,1.483,23.581,24.754,10,67,0,1,,3,,4,6,6,6,4,5,,,3604570565,,3,62e7357284e65421d8f8b10f,APPL7,2323
2025-09-11 05:51:33,2025-09-11 06:16:35,0,82.16.234.144,100,1502,1,2025-09-11 06:16:36,R_8hlkoyilDOsbpcg,,,,,51.6112,-0.2937,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,3.926,3.926,6.301,1,1,677c4ec6bf1d6e16cf3d3055,83.853,83.853,116.627,1,0,0,9.709,0,,2,2,4,2,1,1,25.165,709.811,712.418,2,,4242,,0,0,24.07,0,3.353,374.432,376.521,2,APPL7,,,,,,,,,,,,,,,,6.515,28.157,49.88,3,3,1,I trust myself more,1.901,31.432,33.408,2,2323,1.918,34.114,40.406,13,43,0,2,,3,,4,4,5,5,4,4,,,1003611540,,0,677c4ec6bf1d6e16cf3d3055,APPL7,2323
